"letter_id";"child_name";"child_age";"city_id";"letter_date";"gift_id"
"4091";"Наталья Трофимова";"2";"43";"2024-11-15";"13"
"4092";"Владислав Воробьев";"10";"5";"2024-11-18";"98"
"4093";"Максим Быков";"10";"10";"2024-11-08";"92"
"4094";"Полина Лукина";"6";"24";"2024-11-05";"32"
"4095";"Дмитрий Артамонов";"4";"40";"2024-11-16";"9"
"4096";"Виктория Савельева";"14";"7";"2024-11-17";"62"
"4097";"Вера Дьякова";"11";"14";"2024-11-04";"51"
"4098";"Наталья Бондарева";"8";"42";"2024-11-11";"49"
"4099";"Михаил Морозовский";"12";"16";"2024-11-09";"91"
"4100";"Виктор Филиппов";"3";"26";"2024-11-18";"9"
"4101";"Светлана Бондарева";"4";"34";"2024-11-11";"13"
"4102";"Елена Морозовскийа";"13";"50";"2024-11-24";"83"
"4103";"Наталья Суханова";"9";"13";"2024-11-26";"33"
"4104";"Маргарита Громова";"4";"11";"2024-11-23";"5"
"4105";"Михаил Соловьев";"7";"45";"2024-11-16";"39"
"4106";"Ирина Романова";"10";"15";"2024-11-13";"79"
"4107";"Ксения Соболева";"6";"7";"2024-11-16";"28"
"4108";"Алина Савельева";"7";"2";"2024-11-07";"29"
"4109";"Илья Соболев";"13";"41";"2024-11-22";"76"
"4110";"Татьяна Савина";"14";"14";"2024-11-13";"58"
"4111";"Андрей Филиппов";"7";"11";"2024-11-07";"36"
"4112";"Виктор Шестаков";"6";"47";"2024-11-11";"23"
"4113";"Олег Малинин";"16";"36";"2024-11-01";"64"
"4114";"Роман Зимин";"13";"14";"2024-11-26";"100"
"4115";"Татьяна Куликова";"12";"35";"2024-11-13";"58"
"4116";"Сергей Егоров";"11";"33";"2024-11-11";"80"
"4117";"Юлия Ефимова";"6";"41";"2024-11-22";"49"
"4118";"Иван Степанов";"13";"30";"2024-11-16";"86"
"4119";"Олег Мартынов";"13";"11";"2024-11-17";"91"
"4120";"Руслан Трофимов";"16";"48";"2024-11-23";"61"
"4121";"Александр Лебедев";"7";"13";"2024-11-19";"33"
"4122";"Иван Ершов";"16";"14";"2024-11-22";"89"
"4123";"Руслан Сидоров";"5";"8";"2024-11-18";"2"
"4124";"Максим Савельев";"13";"3";"2024-11-14";"56"
"4125";"Александр Егоров";"12";"28";"2024-11-15";"81"
"4126";"Владимир Козлов";"10";"13";"2024-11-04";"94"
"4127";"Екатерина Савина";"12";"13";"2024-11-16";"87"
"4128";"Никита Морозов";"8";"29";"2024-11-17";"42"
"4129";"Светлана Трофимова";"10";"29";"2024-11-04";"84"
"4130";"Максим Гаврилов";"8";"49";"2024-11-16";"18"
"4131";"Егор Романов";"15";"38";"2024-11-04";"71"
"4132";"Полина Захарова";"11";"22";"2024-11-27";"99"
"4133";"Александр Морозовский";"7";"22";"2024-11-14";"16"
"4134";"Полина Горохова";"12";"50";"2024-11-04";"99"
"4135";"Полина Бондарева";"13";"7";"2024-11-10";"63"
"4136";"Олег Попов";"2";"47";"2024-11-19";"13"
"4137";"Сергей Лебедев";"4";"44";"2024-11-02";"3"
"4138";"Виктория Дьякова";"16";"29";"2024-11-19";"73"
"4139";"Леонид Суханов";"6";"23";"2024-11-03";"18"
"4140";"Максим Дьяков";"12";"34";"2024-11-08";"73"
"4141";"Юлия Лебедевскийа";"8";"17";"2024-11-30";"16"
"4142";"Виктор Петров";"3";"36";"2024-11-24";"4"
"4143";"Мария Морозовскийа";"12";"11";"2024-11-05";"84"
"4144";"Екатерина Калинина";"10";"29";"2024-11-13";"83"
"4145";"Ирина Савина";"15";"17";"2024-11-14";"79"
"4146";"Любовь Шестакова";"9";"13";"2024-11-21";"18"
"4147";"Илья Калинин";"5";"39";"2024-11-03";"14"
"4148";"Владислав Трофимов";"16";"12";"2024-11-02";"64"
"4149";"Ксения Романова";"8";"20";"2024-11-04";"43"
"4150";"Никита Трофимов";"2";"8";"2024-11-15";"14"
"4151";"Алина Ефимова";"15";"16";"2024-11-08";"62"
"4152";"Иван Петров";"2";"6";"2024-11-26";"2"
"4153";"Сергей Горбунов";"5";"35";"2024-11-08";"9"
"4154";"Дмитрий Бабушкин";"13";"44";"2024-11-19";"74"
"4155";"Алина Бабушкина";"4";"43";"2024-11-25";"14"
"4156";"Олег Николаев";"10";"35";"2024-11-12";"65"
"4157";"Сергей Тимофеев";"5";"19";"2024-11-19";"6"
"4158";"Юлия Тимофеева";"13";"23";"2024-11-18";"79"
"4159";"Анастасия Дьякова";"12";"8";"2024-11-08";"60"
"4160";"Дарья Ефимова";"2";"10";"2024-11-04";"9"
"4161";"Никита Захаров";"15";"17";"2024-11-17";"90"
"4162";"Любовь Захарова";"11";"45";"2024-11-26";"80"
"4163";"Юлия Морозовскийа";"13";"32";"2024-11-29";"97"
"4164";"Леонид Морозов";"9";"6";"2024-11-02";"43"
"4165";"Павел Морозовский";"12";"11";"2024-11-18";"62"
"4166";"Олег Новиков";"8";"45";"2024-11-03";"34"
"4167";"Дарья Артамонова";"15";"13";"2024-11-19";"64"
"4168";"Татьяна Захарова";"6";"43";"2024-11-02";"37"
"4169";"Егор Быков";"10";"34";"2024-11-02";"99"
"4170";"Ксения Дьякова";"13";"30";"2024-11-09";"95"
"4171";"Александр Трофимов";"6";"18";"2024-11-07";"17"
"4172";"Владислав Степанов";"5";"9";"2024-11-08";"3"
"4173";"Светлана Захарова";"9";"30";"2024-11-07";"26"
"4174";"Даниил Егоров";"15";"16";"2024-11-07";"82"
"4175";"Евгения Артамонова";"8";"39";"2024-11-05";"50"
"4176";"Олег Трофимов";"15";"31";"2024-11-28";"88"
"4177";"Артем Егоров";"2";"47";"2024-11-05";"8"
"4178";"Илья Куликов";"5";"22";"2024-11-21";"2"
"4179";"Полина Савельева";"5";"15";"2024-11-28";"15"
"4180";"Артем Горбунов";"15";"29";"2024-11-17";"71"
"4181";"Ольга Дьякова";"13";"49";"2024-11-21";"67"
"4182";"Константин Лукин";"9";"42";"2024-11-17";"37"
"4183";"Леонид Дьяков";"16";"29";"2024-11-23";"88"
"4184";"Александр Сидоров";"12";"31";"2024-11-10";"59"
"4185";"Илья Шестаков";"9";"50";"2024-11-21";"18"
"4186";"Елена Громова";"4";"49";"2024-11-28";"13"
"4187";"Михаил Николаев";"2";"8";"2024-11-16";"7"
"4188";"Егор Иванов";"6";"13";"2024-11-19";"18"
"4189";"Артем Суханов";"12";"12";"2024-11-06";"87"
"4190";"Вера Артамонова";"2";"32";"2024-11-22";"13"
"4191";"Роман Литвинов";"6";"19";"2024-11-16";"42"
"4192";"Полина Бабушкина";"4";"10";"2024-11-16";"13"
"4193";"Константин Михайлов";"10";"10";"2024-11-21";"95"
"4194";"Екатерина Малинина";"16";"22";"2024-11-19";"56"
"4195";"Маргарита Савина";"15";"39";"2024-11-25";"79"
"4196";"Михаил Трофимов";"11";"3";"2024-11-26";"81"
"4197";"Егор Калинин";"5";"5";"2024-11-21";"5"
"4198";"Сергей Воробьев";"4";"29";"2024-11-01";"3"
"4199";"Юлия Савина";"8";"13";"2024-11-28";"50"
"4200";"Владимир Воробьев";"10";"48";"2024-11-29";"96"
"4201";"Александр Гаврилов";"7";"40";"2024-11-12";"19"
"4202";"Виктория Соболева";"5";"19";"2024-11-20";"5"
"4203";"Константин Быков";"15";"28";"2024-11-24";"96"
"4204";"Роман Кузнецов";"7";"40";"2024-11-01";"31"
"4205";"Мария Малинина";"6";"35";"2024-11-26";"38"
"4206";"Владислав Воробьев";"16";"46";"2024-11-06";"90"
"4207";"Ксения Малинина";"13";"2";"2024-11-11";"84"
"4208";"Анастасия Суханова";"15";"39";"2024-11-15";"60"
"4209";"Артем Лебедев";"11";"27";"2024-11-09";"81"
"4210";"Иван Степанов";"8";"26";"2024-11-27";"28"
"4211";"Константин Горохов";"15";"29";"2024-11-18";"83"
"4212";"Александр Макаров";"2";"20";"2024-11-22";"9"
"4213";"Иван Егоров";"10";"28";"2024-11-20";"92"
"4214";"Анастасия Шестакова";"3";"36";"2024-11-28";"2"
"4215";"Анастасия Савельева";"13";"38";"2024-11-28";"84"
"4216";"Дарья Тимофеева";"2";"7";"2024-11-23";"10"
"4217";"Виктор Малинин";"6";"24";"2024-11-15";"19"
"4218";"Владислав Гаврилов";"3";"16";"2024-11-13";"11"
"4219";"Андрей Громов";"4";"4";"2024-11-17";"7"
"4220";"Виктория Суханова";"10";"16";"2024-11-09";"94"
"4221";"Никита Малинин";"12";"49";"2024-11-05";"83"
"4222";"Алина Романова";"7";"26";"2024-11-28";"23"
"4223";"Елена Калинина";"14";"13";"2024-11-14";"83"
"4224";"Полина Дьякова";"7";"31";"2024-11-02";"40"
"4225";"Вера Савина";"8";"4";"2024-11-29";"49"
"4226";"Юлия Суханова";"9";"36";"2024-11-18";"23"
"4227";"Евгения Соболева";"4";"16";"2024-11-26";"9"
"4228";"Ольга Громова";"2";"7";"2024-11-30";"10"
"4229";"Дмитрий Лукин";"4";"1";"2024-11-01";"6"
"4230";"Леонид Новиков";"2";"1";"2024-11-25";"5"
"4231";"Татьяна Громова";"14";"22";"2024-11-10";"58"
"4232";"Михаил Куликов";"2";"45";"2024-11-21";"15"
"4233";"Евгения Захарова";"2";"28";"2024-11-08";"4"
"4234";"Анна Артамонова";"10";"24";"2024-11-26";"89"
"4235";"Дарья Артамонова";"15";"35";"2024-11-18";"96"
"4236";"Светлана Куликова";"2";"25";"2024-11-13";"9"
"4237";"Олег Козлов";"14";"44";"2024-11-27";"57"
"4238";"Олег Гаврилов";"15";"37";"2024-11-25";"64"
"4239";"Даниил Громов";"5";"39";"2024-11-17";"13"
"4240";"Роман Горохов";"11";"23";"2024-11-11";"88"
"4241";"Анна Артамонова";"13";"14";"2024-11-10";"66"
"4242";"Вера Пономарёва";"16";"1";"2024-11-02";"56"
"4243";"Илья Дьяков";"2";"11";"2024-11-19";"14"
"4244";"Егор Захаров";"3";"26";"2024-11-21";"6"
"4245";"Маргарита Малинина";"5";"33";"2024-11-26";"6"
"4246";"Маргарита Трофимова";"7";"14";"2024-11-02";"20"
"4247";"Анна Куликова";"10";"50";"2024-11-08";"54"
"4248";"Михаил Горбунов";"9";"49";"2024-11-06";"19"
"4249";"Дарья Громова";"11";"24";"2024-11-02";"67"
"4250";"Павел Зимин";"11";"49";"2024-11-03";"79"
"4251";"Анна Ефимова";"2";"40";"2024-11-15";"15"
"4252";"Мария Суханова";"7";"17";"2024-11-29";"45"
"4253";"Андрей Мартынов";"4";"35";"2024-11-23";"1"
"4254";"Леонид Соколов";"10";"12";"2024-11-07";"82"
"4255";"Илья Бабушкин";"5";"23";"2024-11-28";"4"
"4256";"Леонид Попов";"4";"3";"2024-11-20";"3"
"4257";"Ксения Савельева";"15";"24";"2024-11-30";"74"
"4258";"Артем Петров";"10";"33";"2024-11-14";"52"
"4259";"Алина Лукина";"8";"3";"2024-11-20";"30"
"4260";"Алина Трофимова";"11";"6";"2024-11-05";"88"
"4261";"Екатерина Куликова";"2";"39";"2024-11-17";"7"
"4262";"Анна Соболева";"15";"23";"2024-11-08";"96"
"4263";"Руслан Николаев";"12";"6";"2024-11-12";"91"
"4264";"Олег Горбунов";"10";"7";"2024-11-15";"64"
"4265";"Вера Лукина";"16";"18";"2024-11-02";"90"
"4266";"Елена Горохова";"5";"28";"2024-11-26";"5"
"4267";"Даниил Ефимов";"12";"40";"2024-11-02";"88"
"4268";"Юлия Лукина";"10";"36";"2024-11-12";"54"
"4269";"Виктор Романов";"16";"38";"2024-11-26";"61"
"4270";"Александр Громов";"13";"45";"2024-11-20";"100"
"4271";"Анна Лукина";"5";"17";"2024-11-22";"6"
"4272";"Андрей Егоров";"11";"30";"2024-11-19";"86"
"4273";"Андрей Малинин";"6";"2";"2024-11-16";"45"
"4274";"Иван Иванов";"15";"10";"2024-11-02";"68"
"4275";"Павел Морозов";"10";"10";"2024-11-20";"86"
"4276";"Артем Ершов";"13";"18";"2024-11-16";"91"
"4277";"Руслан Литвинов";"7";"13";"2024-11-18";"16"
"4278";"Егор Козлов";"8";"18";"2024-11-27";"31"
"4279";"Ксения Ефимова";"9";"21";"2024-11-13";"43"
"4280";"Павел Соколов";"6";"4";"2024-11-10";"41"
"4281";"Анна Пономарёва";"6";"24";"2024-11-17";"36"
"4282";"Иван Морозов";"4";"48";"2024-11-15";"11"
"4283";"Елена Савельева";"6";"22";"2024-11-28";"28"
"4284";"Ирина Громова";"5";"38";"2024-11-19";"4"
"4285";"Наталья Громова";"15";"9";"2024-11-28";"82"
"4286";"Никита Романов";"4";"49";"2024-11-09";"3"
"4287";"Ирина Ефимова";"9";"25";"2024-11-19";"37"
"4288";"Анастасия Калинина";"7";"4";"2024-11-20";"31"
"4289";"Олег Михайлов";"7";"46";"2024-11-28";"35"
"4290";"Ксения Ефимова";"11";"5";"2024-11-13";"98"
"4291";"Анна Захарова";"6";"39";"2024-11-17";"16"
"4292";"Роман Петров";"8";"11";"2024-11-09";"25"
"4293";"Наталья Шестакова";"3";"4";"2024-11-21";"6"
"4294";"Екатерина Бондарева";"2";"18";"2024-11-21";"1"
"4295";"Роман Гаврилов";"16";"29";"2024-11-21";"65"
"4296";"Даниил Бондарев";"10";"27";"2024-11-03";"62"
"4297";"Светлана Дьякова";"2";"13";"2024-11-02";"1"
"4298";"Анна Куликова";"13";"13";"2024-11-17";"66"
"4299";"Артем Горбунов";"8";"5";"2024-11-29";"17"
"4300";"Виктор Ефимов";"4";"44";"2024-11-21";"1"
"4301";"Никита Титов";"16";"42";"2024-11-24";"57"
"4302";"Евгения Савельева";"2";"33";"2024-11-23";"6"
"4303";"Ксения Захарова";"10";"44";"2024-11-12";"94"
"4304";"Виктор Дьяков";"15";"46";"2024-11-29";"57"
"4305";"Анна Трофимова";"9";"14";"2024-11-29";"39"
"4306";"Анастасия Калинина";"16";"47";"2024-11-12";"96"
"4307";"Юлия Калинина";"11";"22";"2024-11-16";"56"
"4308";"Андрей Савин";"16";"3";"2024-11-01";"82"
"4309";"Егор Лебедев";"2";"48";"2024-11-12";"3"
"4310";"Руслан Савин";"7";"1";"2024-11-20";"18"
"4311";"Виктор Морозов";"16";"27";"2024-11-19";"85"
"4312";"Дарья Соболева";"5";"43";"2024-11-08";"8"
"4313";"Алина Бондарева";"7";"11";"2024-11-25";"18"
"4314";"Елена Трофимова";"5";"49";"2024-11-25";"1"
"4315";"Руслан Морозовский";"12";"30";"2024-11-11";"60"
"4316";"Елена Ефимова";"5";"46";"2024-11-25";"10"
"4317";"Илья Сидоров";"4";"43";"2024-11-08";"11"
"4318";"Виктория Трофимова";"14";"42";"2024-11-24";"80"
"4319";"Юлия Романова";"11";"23";"2024-11-01";"63"
"4320";"Дмитрий Степанов";"7";"15";"2024-11-08";"30"
"4321";"Леонид Михайлов";"16";"23";"2024-11-17";"55"
"4322";"Елена Дьякова";"12";"17";"2024-11-19";"62"
"4323";"Михаил Громов";"7";"29";"2024-11-05";"25"
"4324";"Сергей Иванов";"6";"9";"2024-11-14";"17"
"4325";"Ксения Шестакова";"2";"5";"2024-11-19";"7"
"4326";"Олег Егоров";"14";"44";"2024-11-03";"56"
"4327";"Артем Крылов";"16";"43";"2024-11-04";"98"
"4328";"Анна Лукина";"10";"8";"2024-11-14";"98"
"4329";"Андрей Соколов";"10";"34";"2024-11-16";"70"
"4330";"Иван Захаров";"5";"17";"2024-11-21";"4"
"4331";"Владимир Романов";"7";"5";"2024-11-20";"21"
"4332";"Наталья Горохова";"7";"36";"2024-11-03";"37"
"4333";"Олег Савин";"6";"38";"2024-11-18";"25"
"4334";"Мария Соболева";"13";"25";"2024-11-17";"97"
"4335";"Руслан Горохов";"8";"9";"2024-11-16";"25"
"4336";"Маргарита Соболева";"2";"40";"2024-11-06";"2"
"4337";"Михаил Крылов";"13";"41";"2024-11-27";"97"
"4338";"Евгения Лебедевскийа";"11";"2";"2024-11-01";"90"
"4339";"Наталья Ефимова";"10";"44";"2024-11-22";"90"
"4340";"Алина Шестакова";"16";"30";"2024-11-27";"92"
"4341";"Сергей Лукин";"13";"46";"2024-11-10";"63"
"4342";"Елена Артамонова";"14";"1";"2024-11-19";"61"
"4343";"Елена Бондарева";"10";"30";"2024-11-17";"56"
"4344";"Маргарита Шестакова";"13";"12";"2024-11-05";"59"
"4345";"Наталья Савельева";"15";"40";"2024-11-16";"94"
"4346";"Андрей Логинов";"10";"41";"2024-11-07";"86"
"4347";"Егор Артамонов";"13";"48";"2024-11-15";"65"
"4348";"Евгения Суханова";"13";"12";"2024-11-17";"98"
"4349";"Павел Смирнов";"9";"49";"2024-11-22";"28"
"4350";"Татьяна Шестакова";"13";"40";"2024-11-05";"84"
"4351";"Екатерина Лукина";"9";"6";"2024-11-03";"25"
"4352";"Александр Савин";"5";"25";"2024-11-14";"4"
"4353";"Светлана Бабушкина";"5";"50";"2024-11-01";"13"
"4354";"Илья Трофимов";"16";"7";"2024-11-22";"51"
"4355";"Павел Зимин";"14";"5";"2024-11-21";"69"
"4356";"Виктория Громова";"8";"27";"2024-11-12";"25"
"4357";"Виктор Артамонов";"5";"22";"2024-11-05";"7"
"4358";"Никита Логинов";"9";"41";"2024-11-02";"34"
"4359";"Александр Егоров";"4";"40";"2024-11-18";"9"
"4360";"Владимир Артамонов";"3";"24";"2024-11-04";"3"
"4361";"Иван Лукин";"12";"1";"2024-11-21";"57"
"4362";"Анастасия Калинина";"6";"24";"2024-11-06";"36"
"4363";"Полина Малинина";"15";"33";"2024-11-30";"94"
"4364";"Дмитрий Шестаков";"15";"12";"2024-11-11";"54"
"4365";"Павел Степанов";"3";"50";"2024-11-22";"8"
"4366";"Максим Соболев";"4";"2";"2024-11-08";"12"
"4367";"Анна Горохова";"7";"3";"2024-11-23";"39"
"4368";"Анна Малинина";"16";"2";"2024-11-11";"91"
"4369";"Маргарита Шестакова";"2";"50";"2024-11-07";"6"
"4370";"Ксения Бабушкина";"8";"13";"2024-11-16";"37"
"4371";"Леонид Соболев";"6";"43";"2024-11-30";"39"
"4372";"Леонид Артамонов";"13";"1";"2024-11-20";"93"
"4373";"Ольга Соболева";"2";"14";"2024-11-02";"7"
"4374";"Олег Горбунов";"11";"20";"2024-11-08";"62"
"4375";"Дмитрий Пономарёв";"4";"41";"2024-11-09";"1"
"4376";"Екатерина Шестакова";"16";"27";"2024-11-21";"61"
"4377";"Мария Куликова";"2";"35";"2024-11-19";"3"
"4378";"Александр Савин";"9";"20";"2024-11-08";"31"
"4379";"Алина Пономарёва";"3";"49";"2024-11-05";"8"
"4380";"Руслан Лебедев";"8";"15";"2024-11-07";"41"
"4381";"Екатерина Соболева";"15";"33";"2024-11-06";"65"
"4382";"Юлия Соболева";"14";"44";"2024-11-04";"67"
"4383";"Виктория Лебедевскийа";"11";"46";"2024-11-07";"84"
"4384";"Сергей Лебедевский";"2";"12";"2024-11-23";"2"
"4385";"Алина Шестакова";"13";"6";"2024-11-13";"68"
"4386";"Любовь Савина";"16";"37";"2024-11-25";"93"
"4387";"Владимир Тимофеев";"15";"14";"2024-11-29";"61"
"4388";"Егор Бабушкин";"13";"50";"2024-11-18";"61"
"4389";"Владимир Николаев";"4";"49";"2024-11-13";"9"
"4390";"Маргарита Дьякова";"3";"41";"2024-11-08";"7"
"4391";"Дарья Соболева";"16";"7";"2024-11-06";"52"
"4392";"Ольга Захарова";"15";"1";"2024-11-29";"93"
"4393";"Евгения Артамонова";"6";"6";"2024-11-01";"44"
"4394";"Роман Бондарев";"2";"38";"2024-11-27";"1"
"4395";"Иван Малинин";"16";"31";"2024-11-28";"68"
"4396";"Константин Соколов";"14";"7";"2024-11-06";"60"
"4397";"Иван Бондарев";"3";"13";"2024-11-12";"13"
"4398";"Юлия Ефимова";"14";"46";"2024-11-12";"59"
"4399";"Юлия Трофимова";"7";"24";"2024-11-05";"41"
"4400";"Даниил Гаврилов";"12";"34";"2024-11-12";"73"
"4401";"Сергей Малинин";"16";"34";"2024-11-20";"57"
"4402";"Сергей Егоров";"15";"7";"2024-11-29";"84"
"4403";"Евгения Романова";"15";"41";"2024-11-05";"79"
"4404";"Наталья Калинина";"7";"22";"2024-11-16";"16"
"4405";"Любовь Горохова";"9";"4";"2024-11-25";"19"
"4406";"Руслан Бабушкин";"10";"41";"2024-11-18";"70"
"4407";"Андрей Морозов";"11";"29";"2024-11-22";"87"
"4408";"Алина Дьякова";"14";"8";"2024-11-28";"68"
"4409";"Олег Лебедевский";"15";"12";"2024-11-17";"64"
"4410";"Любовь Бондарева";"11";"40";"2024-11-10";"55"
"4411";"Наталья Савельева";"13";"20";"2024-11-23";"66"
"4412";"Павел Титов";"16";"33";"2024-11-14";"89"
"4413";"Константин Козлов";"14";"1";"2024-11-14";"100"
"4414";"Дарья Савина";"3";"15";"2024-11-07";"7"
"4415";"Дарья Суханова";"16";"33";"2024-11-16";"97"
"4416";"Иван Сидоров";"8";"44";"2024-11-30";"41"
"4417";"Михаил Горбунов";"5";"9";"2024-11-18";"2"
"4418";"Ольга Бабушкина";"16";"10";"2024-11-29";"68"
"4419";"Дмитрий Быков";"3";"34";"2024-11-24";"12"
"4420";"Ксения Романова";"12";"37";"2024-11-02";"53"
"4421";"Артем Логинов";"16";"14";"2024-11-18";"51"
"4422";"Илья Лебедевский";"16";"44";"2024-11-18";"58"
"4423";"Владимир Быков";"4";"1";"2024-11-26";"6"
"4424";"Иван Суханов";"15";"49";"2024-11-20";"74"
"4425";"Артем Шестаков";"4";"45";"2024-11-14";"9"
"4426";"Илья Малинин";"16";"39";"2024-11-01";"84"
"4427";"Леонид Морозовский";"6";"42";"2024-11-24";"20"
"4428";"Руслан Куликов";"6";"45";"2024-11-26";"42"
"4429";"Виктор Макаров";"12";"45";"2024-11-23";"92"
"4430";"Даниил Горохов";"3";"39";"2024-11-10";"5"
"4431";"Дарья Соболева";"2";"22";"2024-11-08";"13"
"4432";"Сергей Дьяков";"6";"49";"2024-11-11";"42"
"4433";"Виктория Калинина";"2";"46";"2024-11-02";"4"
"4434";"Мария Тимофеева";"15";"49";"2024-11-11";"99"
"4435";"Юлия Громова";"11";"48";"2024-11-17";"92"
"4436";"Мария Суханова";"8";"46";"2024-11-24";"37"
"4437";"Евгения Шестакова";"7";"27";"2024-11-02";"46"
"4438";"Мария Морозовскийа";"12";"25";"2024-11-06";"63"
"4439";"Наталья Морозовскийа";"2";"20";"2024-11-13";"8"
"4440";"Дарья Бабушкина";"9";"6";"2024-11-04";"17"
"4441";"Дарья Трофимова";"13";"33";"2024-11-14";"86"
"4442";"Андрей Степанов";"9";"28";"2024-11-30";"45"
"4443";"Сергей Громов";"6";"7";"2024-11-21";"45"
"4444";"Александр Бондарев";"7";"23";"2024-11-16";"24"
"4445";"Наталья Ефимова";"12";"3";"2024-11-19";"61"
"4446";"Дарья Романова";"13";"10";"2024-11-02";"70"
"4447";"Татьяна Калинина";"4";"4";"2024-11-02";"1"
"4448";"Владимир Кузнецов";"6";"25";"2024-11-24";"45"
"4449";"Ксения Малинина";"11";"37";"2024-11-10";"62"
"4450";"Любовь Артамонова";"14";"14";"2024-11-30";"99"
"4451";"Елена Горохова";"8";"16";"2024-11-24";"34"
"4452";"Анна Куликова";"9";"50";"2024-11-09";"42"
"4453";"Татьяна Трофимова";"5";"8";"2024-11-23";"10"
"4454";"Любовь Бабушкина";"11";"4";"2024-11-14";"74"
"4455";"Ксения Суханова";"5";"22";"2024-11-25";"8"
"4456";"Михаил Лебедевский";"2";"8";"2024-11-05";"14"
"4457";"Маргарита Трофимова";"10";"10";"2024-11-15";"74"
"4458";"Илья Савельев";"14";"26";"2024-11-05";"74"
"4459";"Руслан Мартынов";"2";"49";"2024-11-24";"6"
"4460";"Артем Ершов";"2";"24";"2024-11-30";"14"
"4461";"Маргарита Савина";"6";"9";"2024-11-07";"40"
"4462";"Виктория Соболева";"12";"49";"2024-11-04";"82"
"4463";"Ольга Морозовскийа";"6";"8";"2024-11-17";"24"
"4464";"Юлия Ефимова";"3";"47";"2024-11-30";"10"
"4465";"Иван Мартынов";"8";"41";"2024-11-03";"26"
"4466";"Любовь Ефимова";"3";"8";"2024-11-19";"14"
"4467";"Артем Логинов";"10";"49";"2024-11-09";"51"
"4468";"Ксения Ефимова";"12";"41";"2024-11-06";"93"
"4469";"Александр Соколов";"3";"44";"2024-11-12";"10"
"4470";"Егор Морозовский";"13";"40";"2024-11-12";"73"
"4471";"Владислав Воробьев";"9";"31";"2024-11-07";"19"
"4472";"Ольга Дьякова";"15";"2";"2024-11-26";"51"
"4473";"Виктор Степанов";"3";"32";"2024-11-24";"12"
"4474";"Константин Савельев";"13";"30";"2024-11-24";"64"
"4475";"Вера Лукина";"9";"3";"2024-11-04";"25"
"4476";"Олег Быков";"4";"3";"2024-11-13";"7"
"4477";"Роман Крылов";"3";"20";"2024-11-20";"6"
"4478";"Ирина Горохова";"10";"49";"2024-11-18";"69"
"4479";"Иван Пономарёв";"3";"46";"2024-11-19";"5"
"4480";"Даниил Малинин";"12";"14";"2024-11-06";"94"
"4481";"Алина Захарова";"14";"34";"2024-11-22";"98"
"4482";"Ксения Куликова";"5";"45";"2024-11-23";"7"
"4483";"Алина Тимофеева";"7";"30";"2024-11-12";"35"
"4484";"Дмитрий Гаврилов";"14";"5";"2024-11-18";"76"
"4485";"Андрей Попов";"6";"32";"2024-11-25";"18"
"4486";"Анна Дьякова";"16";"10";"2024-11-26";"55"
"4487";"Владимир Смирнов";"9";"31";"2024-11-03";"38"
"4488";"Руслан Романов";"6";"31";"2024-11-11";"34"
"4489";"Татьяна Шестакова";"14";"39";"2024-11-13";"94"
"4490";"Егор Лукин";"13";"34";"2024-11-04";"91"
"4491";"Олег Воробьев";"12";"18";"2024-11-01";"52"
"4492";"Михаил Пономарёв";"15";"13";"2024-11-13";"62"
"4493";"Иван Горбунов";"15";"40";"2024-11-05";"81"
"4494";"Евгения Романова";"14";"19";"2024-11-09";"51"
"4495";"Мария Лукина";"16";"28";"2024-11-04";"71"
"4496";"Алина Ефимова";"10";"30";"2024-11-03";"84"
"4497";"Илья Крылов";"12";"21";"2024-11-24";"80"
"4498";"Наталья Куликова";"3";"18";"2024-11-21";"13"
"4499";"Полина Савельева";"8";"26";"2024-11-16";"17"
"4500";"Ксения Соболева";"3";"21";"2024-11-10";"7"
"4501";"Даниил Логинов";"11";"46";"2024-11-11";"99"
"4502";"Елена Бабушкина";"5";"10";"2024-11-12";"6"
"4503";"Полина Горохова";"4";"21";"2024-11-29";"5"
"4504";"Леонид Мартынов";"6";"33";"2024-11-24";"30"
"4505";"Артем Кузнецов";"16";"24";"2024-11-25";"100"
"4506";"Евгения Бондарева";"5";"11";"2024-11-24";"1"
"4507";"Мария Куликова";"8";"32";"2024-11-12";"29"
"4508";"Анна Дьякова";"13";"17";"2024-11-12";"57"
"4509";"Никита Новиков";"7";"7";"2024-11-26";"44"
"4510";"Олег Кузнецов";"3";"7";"2024-11-21";"14"
"4511";"Евгения Бондарева";"6";"27";"2024-11-08";"17"
"4512";"Иван Литвинов";"13";"34";"2024-11-02";"96"
"4513";"Артем Суханов";"12";"32";"2024-11-13";"65"
"4514";"Любовь Бабушкина";"13";"22";"2024-11-29";"72"
"4515";"Сергей Тимофеев";"9";"38";"2024-11-24";"44"
"4516";"Михаил Ершов";"12";"12";"2024-11-26";"100"
"4517";"Ирина Малинина";"9";"6";"2024-11-11";"38"
"4518";"Елена Дьякова";"10";"44";"2024-11-15";"54"
"4519";"Мария Артамонова";"4";"34";"2024-11-03";"15"
"4520";"Никита Суханов";"14";"24";"2024-11-13";"51"
"4521";"Маргарита Куликова";"10";"40";"2024-11-21";"72"
"4522";"Любовь Горохова";"6";"7";"2024-11-28";"34"
"4523";"Леонид Романов";"11";"27";"2024-11-04";"77"
"4524";"Владимир Соболев";"10";"34";"2024-11-04";"84"
